"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code","Season","HomeTeam","AwayTeam","Day","player_ID"
"30","1883_007_Vis1AC_Home1A",97,28,98,3431979,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"31","1883_007_Vis1AC_Home1A",101,NA,102,3510784,6,9,"Season_1883","Home1A","Vis1AC","day_007",513
"32","1883_007_Vis1AC_Home1A",101,NA,102,3512137,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"33","1883_007_Vis1AC_Home1A",103,NA,104,3569161,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"34","1883_007_Vis1AC_Home1A",103,NA,104,3570052,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"35","1883_007_Vis1AC_Home1A",114,32,115,3944284,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"36","1883_007_Vis1AC_Home1A",114,32,115,3945472,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"37","1883_007_Vis1AC_Home1A",118,34,120,4205413,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"38","1883_007_Vis1AC_Home1A",120,35,122,4278409,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"39","1883_007_Vis1AC_Home1A",120,35,122,4279531,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"40","1883_007_Vis1AC_Home1A",121,36,123,4322068,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"41","1883_007_Vis1AC_Home1A",129,38,131,4620454,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"42","1883_007_Vis1AC_Home1A",134,39,136,4761100,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"43","1883_007_Vis1AC_Home1A",140,40,142,4896764,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"44","1883_007_Vis1AC_Home1A",140,40,142,4897688,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"45","1883_007_Vis1AC_Home1A",144,41,146,5104070,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"46","1883_007_Vis1AC_Home1A",159,43,161,5425226,6,9,"Season_1883","Home1A","Vis1AC","day_007",513
"47","1883_007_Vis1AC_Home1A",159,43,161,5426150,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"48","1883_007_Vis1AC_Home1A",159,43,161,5426645,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"49","1883_007_Vis1AC_Home1A",175,49,177,6089352,6,9,"Season_1883","Home1A","Vis1AC","day_007",513
"50","1883_007_Vis1AC_Home1A",179,50,181,6197493,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"51","1883_007_Vis1AC_Home1A",192,54,194,6605175,6,9,"Season_1883","Home1A","Vis1AC","day_007",513
"52","1883_007_Vis1AC_Home1A",192,54,194,6607386,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"53","1883_007_Vis1AC_Home1A",206,59,208,7171093,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"54","1883_007_Vis1AC_Home1A",235,66,237,8182742,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"55","1883_007_Vis1AC_Home1A",235,66,237,8183567,6,3,"Season_1883","Home1A","Vis1AC","day_007",513
"56","1883_007_Vis1AC_Home1A",252,72,254,8916993,6,9,"Season_1883","Home1A","Vis1AC","day_007",513
"57","1883_007_Vis1AC_Home1A",252,72,254,8919171,6,2,"Season_1883","Home1A","Vis1AC","day_007",513
"58","1883_004_Vis1AC_Home1A",61,13,61,2043824,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"59","1883_004_Vis1AC_Home1A",61,13,61,2044724,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"60","1883_004_Vis1AC_Home1A",68,15,68,2319824,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"61","1883_004_Vis1AC_Home1A",68,15,68,2321524,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"62","1883_004_Vis1AC_Home1A",92,20,92,3020774,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"63","1883_004_Vis1AC_Home1A",92,20,92,3021224,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"64","1883_004_Vis1AC_Home1A",97,21,97,3327024,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"65","1883_004_Vis1AC_Home1A",100,22,100,3413124,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"66","1883_004_Vis1AC_Home1A",133,30,133,4732174,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"67","1883_004_Vis1AC_Home1A",139,31,139,4907474,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"68","1883_004_Vis1AC_Home1A",146,32,146,5128274,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"69","1883_004_Vis1AC_Home1A",156,37,156,5725624,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"70","1883_004_Vis1AC_Home1A",162,37,162,5899024,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"71","1883_004_Vis1AC_Home1A",167,NA,167,6162074,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"72","1883_004_Vis1AC_Home1A",167,NA,167,6163174,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"73","1883_004_Vis1AC_Home1A",171,NA,171,6326724,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"74","1883_004_Vis1AC_Home1A",175,41,175,6592024,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"75","1883_004_Vis1AC_Home1A",175,41,175,6592774,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"76","1883_004_Vis1AC_Home1A",189,44,189,7053024,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"77","1883_004_Vis1AC_Home1A",190,45,190,7089874,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"78","1883_004_Vis1AC_Home1A",190,45,190,7090574,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"79","1883_004_Vis1AC_Home1A",213,NA,213,7895824,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"80","1883_004_Vis1AC_Home1A",216,NA,216,8014074,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"81","1883_004_Vis1AC_Home1A",222,NA,222,8199474,6,9,"Season_1883","Home1A","Vis1AC","day_004",993
"82","1883_004_Vis1AC_Home1A",226,NA,226,8368424,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"83","1883_004_Vis1AC_Home1A",245,63,245,9043274,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"84","1883_004_Vis1AC_Home1A",251,65,251,9309774,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"85","1883_004_Vis1AC_Home1A",251,65,251,9311474,6,3,"Season_1883","Home1A","Vis1AC","day_004",993
"86","1883_004_Vis1AC_Home1A",266,70,266,9892724,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"87","1883_004_Vis1AC_Home1A",274,72,274,10198574,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"88","1883_004_Vis1AC_Home1A",283,74,283,10439724,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"89","1883_004_Vis1AC_Home1A",285,75,285,10520574,6,2,"Season_1883","Home1A","Vis1AC","day_004",993
"90","1883_010_Vis1AD_Home1A",15,NA,15,400869,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"91","1883_010_Vis1AD_Home1A",15,NA,15,401819,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"92","1883_010_Vis1AD_Home1A",49,15,49,1665569,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"93","1883_010_Vis1AD_Home1A",49,15,49,1667269,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"94","1883_010_Vis1AD_Home1A",57,18,57,1996719,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"95","1883_010_Vis1AD_Home1A",57,18,57,1997219,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"96","1883_010_Vis1AD_Home1A",70,21,70,2358319,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"97","1883_010_Vis1AD_Home1A",70,21,70,2359219,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"98","1883_010_Vis1AD_Home1A",89,28,89,3008469,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"99","1883_010_Vis1AD_Home1A",89,28,89,3009519,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"100","1883_010_Vis1AD_Home1A",95,NA,95,3268869,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"101","1883_010_Vis1AD_Home1A",101,NA,101,3478519,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"102","1883_010_Vis1AD_Home1A",115,NA,115,3892169,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"103","1883_010_Vis1AD_Home1A",115,NA,115,3893519,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"104","1883_010_Vis1AD_Home1A",124,NA,124,4162719,6,9,"Season_1883","Home1A","Vis1AD","day_010",513
"105","1883_010_Vis1AD_Home1A",124,NA,124,4164269,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"106","1883_010_Vis1AD_Home1A",128,38,128,4399919,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"107","1883_010_Vis1AD_Home1A",130,39,130,4456419,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"108","1883_010_Vis1AD_Home1A",173,NA,173,5961719,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"109","1883_010_Vis1AD_Home1A",173,NA,173,5962619,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"110","1883_010_Vis1AD_Home1A",187,NA,187,6353569,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"111","1883_010_Vis1AD_Home1A",187,NA,187,6354469,6,3,"Season_1883","Home1A","Vis1AD","day_010",513
"112","1883_010_Vis1AD_Home1A",194,53,194,6717469,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"113","1883_010_Vis1AD_Home1A",222,61,222,8051019,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"114","1883_010_Vis1AD_Home1A",253,NA,253,9116369,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"115","1883_010_Vis1AD_Home1A",264,70,264,9699669,6,2,"Season_1883","Home1A","Vis1AD","day_010",513
"116","1883_011_Vis1AD_Home1A",4,1,4,92802,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"117","1883_011_Vis1AD_Home1A",4,1,4,94252,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"118","1883_011_Vis1AD_Home1A",10,2,10,278752,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"119","1883_011_Vis1AD_Home1A",12,3,12,354152,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"120","1883_011_Vis1AD_Home1A",12,3,12,354552,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"121","1883_011_Vis1AD_Home1A",76,NA,76,2592352,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"122","1883_011_Vis1AD_Home1A",87,NA,87,2953252,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"123","1883_011_Vis1AD_Home1A",87,NA,87,2953802,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"124","1883_011_Vis1AD_Home1A",105,NA,105,3606302,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"125","1883_011_Vis1AD_Home1A",105,NA,105,3606852,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"126","1883_011_Vis1AD_Home1A",123,31,123,4419152,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"127","1883_011_Vis1AD_Home1A",215,55,215,8045202,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"128","1883_011_Vis1AD_Home1A",215,55,215,8046352,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"129","1883_011_Vis1AD_Home1A",217,56,217,8113102,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"130","1883_011_Vis1AD_Home1A",245,NA,245,9185802,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"131","1883_011_Vis1AD_Home1A",272,69,272,10010352,6,2,"Season_1883","Home1A","Vis1AD","day_011",993
"132","1883_011_Vis1AD_Home1A",272,69,272,10011802,6,3,"Season_1883","Home1A","Vis1AD","day_011",993
"133","1883_006_Vis1AC_Home1A",21,5,21,637195,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"134","1883_006_Vis1AC_Home1A",69,NA,70,2313495,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"135","1883_006_Vis1AC_Home1A",69,NA,70,2314095,6,3,"Season_1883","Home1A","Vis1AC","day_006",513
"136","1883_006_Vis1AC_Home1A",80,27,81,2782995,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"137","1883_006_Vis1AC_Home1A",97,31,98,3337345,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"138","1883_006_Vis1AC_Home1A",109,33,110,3612945,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"139","1883_006_Vis1AC_Home1A",109,33,110,3613745,6,3,"Season_1883","Home1A","Vis1AC","day_006",513
"140","1883_006_Vis1AC_Home1A",127,38,128,4281795,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"141","1883_006_Vis1AC_Home1A",141,43,142,4864745,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"142","1883_006_Vis1AC_Home1A",188,54,189,6437145,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"143","1883_006_Vis1AC_Home1A",190,54,191,6498745,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"144","1883_006_Vis1AC_Home1A",192,55,193,6558445,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"145","1883_006_Vis1AC_Home1A",197,57,198,6717895,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"146","1883_006_Vis1AC_Home1A",204,59,205,6980345,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"147","1883_006_Vis1AC_Home1A",231,65,232,8172745,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"148","1883_006_Vis1AC_Home1A",233,66,234,8230795,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"149","1883_006_Vis1AC_Home1A",233,66,234,8231395,6,3,"Season_1883","Home1A","Vis1AC","day_006",513
"150","1883_006_Vis1AC_Home1A",255,72,256,8983995,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"151","1883_006_Vis1AC_Home1A",255,72,256,8984695,6,3,"Season_1883","Home1A","Vis1AC","day_006",513
"152","1883_006_Vis1AC_Home1A",277,77,278,9592045,6,2,"Season_1883","Home1A","Vis1AC","day_006",513
"153","1883_006_Vis1AC_Home1A",277,77,278,9593145,6,3,"Season_1883","Home1A","Vis1AC","day_006",513
"154","1883_003_Vis1AB_Home1A",4,1,4,90848,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"155","1883_003_Vis1AB_Home1A",4,1,4,91898,6,3,"Season_1883","Home1A","Vis1AB","day_003",993
"156","1883_003_Vis1AB_Home1A",51,13,51,1552748,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"157","1883_003_Vis1AB_Home1A",51,13,51,1553498,6,3,"Season_1883","Home1A","Vis1AB","day_003",993
"158","1883_003_Vis1AB_Home1A",58,15,58,1829648,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"159","1883_003_Vis1AB_Home1A",68,18,68,2191798,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"160","1883_003_Vis1AB_Home1A",76,20,76,2440448,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"161","1883_003_Vis1AB_Home1A",76,20,76,2442398,6,3,"Season_1883","Home1A","Vis1AB","day_003",993
"162","1883_003_Vis1AB_Home1A",125,33,125,4383448,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"163","1883_003_Vis1AB_Home1A",127,34,127,4445398,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"164","1883_003_Vis1AB_Home1A",141,38,141,4893798,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"165","1883_003_Vis1AB_Home1A",143,39,143,4965848,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"166","1883_003_Vis1AB_Home1A",199,53,199,6765198,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"167","1883_003_Vis1AB_Home1A",199,53,199,6766698,6,3,"Season_1883","Home1A","Vis1AB","day_003",993
"168","1883_003_Vis1AB_Home1A",205,54,205,6909648,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"169","1883_003_Vis1AB_Home1A",205,54,205,6910398,6,3,"Season_1883","Home1A","Vis1AB","day_003",993
"170","1883_003_Vis1AB_Home1A",229,60,229,7900298,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"171","1883_003_Vis1AB_Home1A",249,63,249,8537048,6,2,"Season_1883","Home1A","Vis1AB","day_003",993
"172","1883_001_Vis1AB_Home1A",24,NA,24,738273,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"173","1883_001_Vis1AB_Home1A",35,8,35,1026173,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"174","1883_001_Vis1AB_Home1A",141,39,141,4661615,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"175","1883_001_Vis1AB_Home1A",143,NA,143,4715815,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"176","1883_001_Vis1AB_Home1A",145,40,145,4895265,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"177","1883_001_Vis1AB_Home1A",168,47,168,5667165,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"178","1883_001_Vis1AB_Home1A",170,48,170,5744015,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"179","1883_001_Vis1AB_Home1A",241,64,241,8472915,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"180","1883_001_Vis1AB_Home1A",250,66,250,8705415,6,2,"Season_1883","Home1A","Vis1AB","day_001",513
"181","1883_001_Vis1AB_Home1A",250,66,250,8706765,6,3,"Season_1883","Home1A","Vis1AB","day_001",513
"182","1883_014_Vis1AE_Home1A",3,NA,3,48950,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"183","1883_014_Vis1AE_Home1A",31,NA,31,942049,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"184","1883_014_Vis1AE_Home1A",31,NA,31,942849,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"185","1883_014_Vis1AE_Home1A",46,13,46,1487999,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"186","1883_014_Vis1AE_Home1A",46,13,46,1488949,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"187","1883_014_Vis1AE_Home1A",49,14,49,1558849,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"188","1883_014_Vis1AE_Home1A",49,14,49,1560199,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"189","1883_014_Vis1AE_Home1A",58,16,58,1835899,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"190","1883_014_Vis1AE_Home1A",70,21,70,2242849,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"191","1883_014_Vis1AE_Home1A",70,21,70,2243849,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"192","1883_014_Vis1AE_Home1A",79,25,79,2593549,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"193","1883_014_Vis1AE_Home1A",81,NA,81,2745199,6,9,"Season_1883","Home1A","Vis1AE","day_014",513
"194","1883_014_Vis1AE_Home1A",115,34,115,3712649,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"195","1883_014_Vis1AE_Home1A",116,35,116,3751149,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"196","1883_014_Vis1AE_Home1A",116,35,116,3751749,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"197","1883_014_Vis1AE_Home1A",139,44,139,4631849,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"198","1883_014_Vis1AE_Home1A",143,45,143,4755099,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"199","1883_014_Vis1AE_Home1A",143,45,143,4755999,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"200","1883_014_Vis1AE_Home1A",178,NA,178,5893249,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"201","1883_014_Vis1AE_Home1A",193,54,193,6465949,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"202","1883_014_Vis1AE_Home1A",194,55,194,6508599,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"203","1883_014_Vis1AE_Home1A",200,56,200,6673649,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"204","1883_014_Vis1AE_Home1A",200,56,200,6674199,6,3,"Season_1883","Home1A","Vis1AE","day_014",513
"205","1883_014_Vis1AE_Home1A",209,59,209,7091949,6,9,"Season_1883","Home1A","Vis1AE","day_014",513
"206","1883_014_Vis1AE_Home1A",211,60,211,7153149,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"207","1883_014_Vis1AE_Home1A",237,NA,237,8047299,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"208","1883_014_Vis1AE_Home1A",238,NA,238,8098499,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"209","1883_014_Vis1AE_Home1A",260,70,260,9034849,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"210","1883_014_Vis1AE_Home1A",277,74,277,9574599,6,2,"Season_1883","Home1A","Vis1AE","day_014",513
"211","1883_013_Vis1AE_Home1A",23,NA,23,737512,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"212","1883_013_Vis1AE_Home1A",27,NA,27,863612,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"213","1883_013_Vis1AE_Home1A",39,9,39,1362112,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"214","1883_013_Vis1AE_Home1A",39,9,39,1363262,6,3,"Season_1883","Home1A","Vis1AE","day_013",993
"215","1883_013_Vis1AE_Home1A",58,12,58,1792262,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"216","1883_013_Vis1AE_Home1A",69,18,69,2284962,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"217","1883_013_Vis1AE_Home1A",91,23,91,2984862,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"218","1883_013_Vis1AE_Home1A",123,NA,123,4190912,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"219","1883_013_Vis1AE_Home1A",123,NA,123,4192112,6,3,"Season_1883","Home1A","Vis1AE","day_013",993
"220","1883_013_Vis1AE_Home1A",132,36,132,4539362,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"221","1883_013_Vis1AE_Home1A",135,37,135,4629262,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"222","1883_013_Vis1AE_Home1A",137,38,137,4695662,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"223","1883_013_Vis1AE_Home1A",137,38,137,4696312,6,3,"Season_1883","Home1A","Vis1AE","day_013",993
"224","1883_013_Vis1AE_Home1A",162,45,162,5731222,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"225","1883_013_Vis1AE_Home1A",164,46,164,5812522,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"226","1883_013_Vis1AE_Home1A",174,49,174,6119572,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"227","1883_013_Vis1AE_Home1A",174,49,174,6120222,6,3,"Season_1883","Home1A","Vis1AE","day_013",993
"228","1883_013_Vis1AE_Home1A",182,51,182,6467822,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"229","1883_013_Vis1AE_Home1A",207,NA,208,7520622,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"230","1883_013_Vis1AE_Home1A",210,NA,211,7589472,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"231","1883_013_Vis1AE_Home1A",214,NA,215,7659522,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"232","1883_013_Vis1AE_Home1A",214,NA,215,7660922,6,3,"Season_1883","Home1A","Vis1AE","day_013",993
"233","1883_013_Vis1AE_Home1A",222,NA,223,7857372,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
"234","1883_013_Vis1AE_Home1A",289,78,291,10739572,6,2,"Season_1883","Home1A","Vis1AE","day_013",993
