"","game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code","Season","HomeTeam","AwayTeam","Day","player_ID"
"54","1883_033_Vis1AH_Home1A",261,74,261,9510617,6,3,"Season_1883","Home1A","Vis1AH","day_033",472
"55","1883_034_Vis1AH_Home1A",10,3,10,204951,6,2,"Season_1883","Home1A","Vis1AH","day_034",472
"56","1883_034_Vis1AH_Home1A",53,19,53,2049753,6,2,"Season_1883","Home1A","Vis1AH","day_034",472
"57","1883_034_Vis1AH_Home1A",53,19,53,2050653,6,3,"Season_1883","Home1A","Vis1AH","day_034",472
"58","1883_034_Vis1AH_Home1A",143,43,143,5054038,6,2,"Season_1883","Home1A","Vis1AH","day_034",472
"59","1883_034_Vis1AH_Home1A",143,43,143,5055338,6,3,"Season_1883","Home1A","Vis1AH","day_034",472
"60","1883_036_Vis1AI_Home1A",128,26,128,3980816,6,2,"Season_1883","Home1A","Vis1AI","day_036",472
"61","1883_037_Vis1AI_Home1A",36,12,36,1192940,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"62","1883_037_Vis1AI_Home1A",36,12,36,1193567,6,3,"Season_1883","Home1A","Vis1AI","day_037",472
"63","1883_037_Vis1AI_Home1A",39,13,39,1272899,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"64","1883_037_Vis1AI_Home1A",62,19,62,2123871,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"65","1883_037_Vis1AI_Home1A",66,20,66,2232969,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"66","1883_037_Vis1AI_Home1A",66,20,66,2235114,6,3,"Season_1883","Home1A","Vis1AI","day_037",472
"67","1883_037_Vis1AI_Home1A",136,39,137,4687973,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"68","1883_037_Vis1AI_Home1A",216,63,217,7715858,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"69","1883_037_Vis1AI_Home1A",218,64,219,7789712,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"70","1883_037_Vis1AI_Home1A",234,66,235,8420409,6,2,"Season_1883","Home1A","Vis1AI","day_037",472
"71","1883_048_Vis1AJ_Home1A",41,10,41,1213839,6,2,"Season_1883","Home1A","Vis1AJ","day_048",472
"72","1883_048_Vis1AJ_Home1A",144,34,144,4393839,6,2,"Season_1883","Home1A","Vis1AJ","day_048",472
"73","1883_048_Vis1AJ_Home1A",155,36,155,4674139,6,2,"Season_1883","Home1A","Vis1AJ","day_048",472
"74","1883_048_Vis1AJ_Home1A",192,46,192,5950789,6,2,"Season_1883","Home1A","Vis1AJ","day_048",472
"75","1883_050_Vis1AJ_Home1A",2,1,2,59064,6,2,"Season_1883","Home1A","Vis1AJ","day_050",472
"76","1883_050_Vis1AJ_Home1A",4,2,4,126186,6,2,"Season_1883","Home1A","Vis1AJ","day_050",472
"77","1883_025_Vis2AB_Home2A",4,1,4,109121,6,9,"Season_1883","Home2A","Vis2AB","day_025",993
"78","1883_025_Vis2AB_Home2A",4,1,4,114771,6,2,"Season_1883","Home2A","Vis2AB","day_025",993
"79","1883_025_Vis2AB_Home2A",45,11,45,1478121,6,2,"Season_1883","Home2A","Vis2AB","day_025",993
"80","1883_025_Vis2AB_Home2A",75,20,75,2730421,6,2,"Season_1883","Home2A","Vis2AB","day_025",993
"81","1883_025_Vis2AB_Home2A",75,20,75,2731521,6,3,"Season_1883","Home2A","Vis2AB","day_025",993
"82","1883_025_Vis2AB_Home2A",96,27,96,3475421,6,2,"Season_1883","Home2A","Vis2AB","day_025",993
"83","1883_025_Vis2AB_Home2A",96,27,96,3476621,6,3,"Season_1883","Home2A","Vis2AB","day_025",993
"84","1883_025_Vis2AB_Home2A",117,32,117,4207171,6,2,"Season_1883","Home2A","Vis2AB","day_025",993
"85","1883_035_Vis2AC_Home2A",55,15,55,2023736,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"86","1883_035_Vis2AC_Home2A",84,24,84,3026986,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"87","1883_035_Vis2AC_Home2A",84,24,84,3027586,6,3,"Season_1883","Home2A","Vis2AC","day_035",993
"88","1883_035_Vis2AC_Home2A",85,25,85,3073686,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"89","1883_035_Vis2AC_Home2A",91,26,91,3235136,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"90","1883_035_Vis2AC_Home2A",112,32,112,3894636,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"91","1883_035_Vis2AC_Home2A",117,33,117,4046436,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"92","1883_035_Vis2AC_Home2A",123,33,123,4259036,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"93","1883_035_Vis2AC_Home2A",160,46,160,5722736,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"94","1883_035_Vis2AC_Home2A",164,48,164,5831786,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"95","1883_035_Vis2AC_Home2A",164,48,164,5832986,6,3,"Season_1883","Home2A","Vis2AC","day_035",993
"96","1883_035_Vis2AC_Home2A",182,52,182,6364136,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"97","1883_035_Vis2AC_Home2A",182,52,182,6365036,6,3,"Season_1883","Home2A","Vis2AC","day_035",993
"98","1883_035_Vis2AC_Home2A",185,53,185,6445836,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"99","1883_035_Vis2AC_Home2A",185,53,185,6446186,6,3,"Season_1883","Home2A","Vis2AC","day_035",993
"100","1883_035_Vis2AC_Home2A",204,60,204,7167386,6,2,"Season_1883","Home2A","Vis2AC","day_035",993
"101","1883_036_Vis2AC_Home2A",39,10,39,1208063,6,2,"Season_1883","Home2A","Vis2AC","day_036",993
"102","1883_036_Vis2AC_Home2A",39,10,39,1208863,6,3,"Season_1883","Home2A","Vis2AC","day_036",993
"103","1883_036_Vis2AC_Home2A",80,20,80,2458963,6,2,"Season_1883","Home2A","Vis2AC","day_036",993
"104","1883_036_Vis2AC_Home2A",152,41,152,5076213,6,2,"Season_1883","Home2A","Vis2AC","day_036",993
"105","1883_036_Vis2AC_Home2A",152,41,152,5077213,6,3,"Season_1883","Home2A","Vis2AC","day_036",993
"106","1883_036_Vis2AC_Home2A",211,54,211,7425763,6,2,"Season_1883","Home2A","Vis2AC","day_036",993
"107","1883_037_Vis2AC_Home2A",3,1,3,42665,6,2,"Season_1883","Home2A","Vis2AC","day_037",993
"108","1883_037_Vis2AC_Home2A",46,12,46,1351744,6,2,"Season_1883","Home2A","Vis2AC","day_037",993
"109","1883_037_Vis2AC_Home2A",105,28,105,3362106,6,2,"Season_1883","Home2A","Vis2AC","day_037",993
"110","1883_037_Vis2AC_Home2A",105,28,105,3362667,6,3,"Season_1883","Home2A","Vis2AC","day_037",993
"111","1883_041.5_Vis2AD_Home2A",48,10,48,1373601,6,2,"Season_1883","Home2A","Vis2AD","day_041.5",334
"112","1883_041.5_Vis2AD_Home2A",90,23,90,2840601,6,2,"Season_1883","Home2A","Vis2AD","day_041.5",334
"113","1883_041.5_Vis2AD_Home2A",162,38,162,5063051,6,2,"Season_1883","Home2A","Vis2AD","day_041.5",334
"114","1883_041.5_Vis2AD_Home2A",162,38,162,5064151,6,3,"Season_1883","Home2A","Vis2AD","day_041.5",334
"115","1883_041.5_Vis2AD_Home2A",205,54,205,6782751,6,2,"Season_1883","Home2A","Vis2AD","day_041.5",334
"116","1883_041.5_Vis2AD_Home2A",205,54,205,6783401,6,3,"Season_1883","Home2A","Vis2AD","day_041.5",334
"117","1883_041_Vis2AD_Home2A",3,2,3,68673,6,9,"Season_1883","Home2A","Vis2AD","day_041",993
"118","1883_041_Vis2AD_Home2A",3,2,3,73273,6,2,"Season_1883","Home2A","Vis2AD","day_041",993
"119","1883_041_Vis2AD_Home2A",3,2,3,74023,6,3,"Season_1883","Home2A","Vis2AD","day_041",993
"120","1883_041_Vis2AD_Home2A",6,4,6,177573,6,2,"Season_1883","Home2A","Vis2AD","day_041",993
"121","1883_041_Vis2AD_Home2A",9,5,9,266023,6,2,"Season_1883","Home2A","Vis2AD","day_041",993
"122","1883_041_Vis2AD_Home2A",37,13,37,1251423,6,9,"Season_1883","Home2A","Vis2AD","day_041",993
"123","1883_041_Vis2AD_Home2A",62,21,62,2261773,6,2,"Season_1883","Home2A","Vis2AD","day_041",993
"124","1883_041_Vis2AD_Home2A",74,24,74,2573273,6,9,"Season_1883","Home2A","Vis2AD","day_041",993
"125","1883_041_Vis2AD_Home2A",74,24,74,2577173,6,2,"Season_1883","Home2A","Vis2AD","day_041",993
"126","1883_046_Vis2AE_Home2A",2,1,2,33657,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"127","1883_046_Vis2AE_Home2A",6,2,6,137046,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"128","1883_046_Vis2AE_Home2A",10,2,10,233539,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"129","1883_046_Vis2AE_Home2A",122,31,122,4335476,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"130","1883_046_Vis2AE_Home2A",128,33,128,4497605,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"131","1883_046_Vis2AE_Home2A",128,33,128,4498298,6,3,"Season_1883","Home2A","Vis2AE","day_046",993
"132","1883_046_Vis2AE_Home2A",150,39,150,5360589,6,2,"Season_1883","Home2A","Vis2AE","day_046",993
"133","1883_046_Vis2AE_Home2A",150,39,150,5361381,6,3,"Season_1883","Home2A","Vis2AE","day_046",993
"134","1883_047.5_Vis2AE_Home2A",45,12,45,1425691,6,2,"Season_1883","Home2A","Vis2AE","day_047.5",993
"135","1883_047.5_Vis2AE_Home2A",61,17,61,2027991,6,2,"Season_1883","Home2A","Vis2AE","day_047.5",993
"136","1883_047.5_Vis2AE_Home2A",61,17,61,2029391,6,3,"Season_1883","Home2A","Vis2AE","day_047.5",993
"137","1883_047.5_Vis2AE_Home2A",72,19,72,2300791,6,2,"Season_1883","Home2A","Vis2AE","day_047.5",993
"138","1883_047.5_Vis2AE_Home2A",80,22,80,2581391,6,9,"Season_1883","Home2A","Vis2AE","day_047.5",993
"139","1883_047.5_Vis2AE_Home2A",80,22,80,2583141,6,2,"Season_1883","Home2A","Vis2AE","day_047.5",993
"140","1883_047.5_Vis2AE_Home2A",80,22,80,2583541,6,3,"Season_1883","Home2A","Vis2AE","day_047.5",993
"141","1883_047.5_Vis2AE_Home2A",188,52,188,6835941,6,2,"Season_1883","Home2A","Vis2AE","day_047.5",993
"142","1883_047.5_Vis2AE_Home2A",188,52,188,6836691,6,3,"Season_1883","Home2A","Vis2AE","day_047.5",993
"143","1883_047_Vis2AE_Home2A",23,5,23,675692,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"144","1883_047_Vis2AE_Home2A",23,5,23,676550,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"145","1883_047_Vis2AE_Home2A",24,6,24,721826,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"146","1883_047_Vis2AE_Home2A",24,6,24,722651,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"147","1883_047_Vis2AE_Home2A",27,7,27,846401,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"148","1883_047_Vis2AE_Home2A",27,7,27,846797,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"149","1883_047_Vis2AE_Home2A",73,17,73,2616193,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"150","1883_047_Vis2AE_Home2A",73,17,73,2617150,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"151","1883_047_Vis2AE_Home2A",77,18,77,2705623,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"152","1883_047_Vis2AE_Home2A",78,19,78,2737468,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"153","1883_047_Vis2AE_Home2A",78,19,78,2738029,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"154","1883_047_Vis2AE_Home2A",91,24,91,3263390,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"155","1883_047_Vis2AE_Home2A",95,25,95,3350543,6,9,"Season_1883","Home2A","Vis2AE","day_047",993
"156","1883_047_Vis2AE_Home2A",95,25,95,3351797,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"157","1883_047_Vis2AE_Home2A",95,25,95,3352193,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"158","1883_047_Vis2AE_Home2A",171,47,171,6013051,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"159","1883_047_Vis2AE_Home2A",203,55,203,7057403,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"160","1883_047_Vis2AE_Home2A",203,55,203,7058492,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"161","1883_047_Vis2AE_Home2A",228,65,228,8210391,6,9,"Season_1883","Home2A","Vis2AE","day_047",993
"162","1883_047_Vis2AE_Home2A",228,65,228,8212272,6,2,"Season_1883","Home2A","Vis2AE","day_047",993
"163","1883_047_Vis2AE_Home2A",228,65,228,8212767,6,3,"Season_1883","Home2A","Vis2AE","day_047",993
"164","1883_011_Vis3AB_Home3A",4,2,4,83171,6,2,"Season_1883","Home3A","Vis3AB","day_011",345
"165","1883_011_Vis3AB_Home3A",4,2,4,83971,6,3,"Season_1883","Home3A","Vis3AB","day_011",345
"166","1883_011_Vis3AB_Home3A",22,8,22,775771,6,2,"Season_1883","Home3A","Vis3AB","day_011",345
"167","1883_011_Vis3AB_Home3A",62,17,62,2121221,6,2,"Season_1883","Home3A","Vis3AB","day_011",345
"168","1883_011_Vis3AB_Home3A",75,20,75,2570471,6,2,"Season_1883","Home3A","Vis3AB","day_011",345
"169","1883_011_Vis3AB_Home3A",75,20,75,2570921,6,3,"Season_1883","Home3A","Vis3AB","day_011",345
"170","1883_011_Vis3AB_Home3A",97,26,97,3441221,6,2,"Season_1883","Home3A","Vis3AB","day_011",345
"171","1883_010_Vis3AB_Home3A",11,2,11,230535,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"172","1883_010_Vis3AB_Home3A",20,5,20,531685,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"173","1883_010_Vis3AB_Home3A",20,5,20,532335,6,3,"Season_1883","Home3A","Vis3AB","day_010",345
"174","1883_010_Vis3AB_Home3A",34,9,34,1083835,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"175","1883_010_Vis3AB_Home3A",35,10,35,1119285,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"176","1883_010_Vis3AB_Home3A",37,11,37,1178235,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"177","1883_010_Vis3AB_Home3A",44,12,44,1409785,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"178","1883_010_Vis3AB_Home3A",44,12,44,1411185,6,3,"Season_1883","Home3A","Vis3AB","day_010",345
"179","1883_010_Vis3AB_Home3A",50,13,50,1587035,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"180","1883_010_Vis3AB_Home3A",77,19,77,2454885,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"181","1883_010_Vis3AB_Home3A",77,19,77,2456335,6,3,"Season_1883","Home3A","Vis3AB","day_010",345
"182","1883_010_Vis3AB_Home3A",114,27,114,3639585,6,2,"Season_1883","Home3A","Vis3AB","day_010",345
"183","1883_010_Vis3AB_Home3A",114,27,114,3641035,6,3,"Season_1883","Home3A","Vis3AB","day_010",345
"184","1883_012_Vis3AB_Home3A",2,1,2,62827,6,2,"Season_1883","Home3A","Vis3AB","day_012",337
"185","1883_012_Vis3AB_Home3A",116,25,116,3391327,6,2,"Season_1883","Home3A","Vis3AB","day_012",337
"186","1883_012_Vis3AB_Home3A",116,25,116,3392677,6,3,"Season_1883","Home3A","Vis3AB","day_012",337
"187","1883_012_Vis3AB_Home3A",173,41,173,5191927,6,2,"Season_1883","Home3A","Vis3AB","day_012",337
"188","1883_012_Vis3AB_Home3A",271,63,271,8690753,6,2,"Season_1883","Home3A","Vis3AB","day_012",337
"189","1883_012_Vis3AB_Home3A",388,88,388,12254253,6,2,"Season_1883","Home3A","Vis3AB","day_012",337
"190","1883_012_Vis3AB_Home3A",388,88,388,12255103,6,3,"Season_1883","Home3A","Vis3AB","day_012",337
"191","1883_013_Vis3AB_Home3A",1,1,1,61627,6,2,"Season_1883","Home3A","Vis3AB","day_013",345
"192","1883_016_Vis3AC_Home3A",12,3,12,311605,6,2,"Season_1883","Home3A","Vis3AC","day_016",345
"193","1883_016_Vis3AC_Home3A",23,10,23,934505,6,2,"Season_1883","Home3A","Vis3AC","day_016",345
"194","1883_016_Vis3AC_Home3A",28,12,28,1068105,6,2,"Season_1883","Home3A","Vis3AC","day_016",345
"195","1883_016_Vis3AC_Home3A",28,12,28,1068505,6,3,"Season_1883","Home3A","Vis3AC","day_016",345
"196","1883_016_Vis3AC_Home3A",85,27,85,3061255,6,2,"Season_1883","Home3A","Vis3AC","day_016",345
"197","1883_016_Vis3AC_Home3A",298,78,298,10384405,6,2,"Season_1883","Home3A","Vis3AC","day_016",345
"198","1883_017_Vis3AC_Home3A",7,3,7,181019,6,2,"Season_1883","Home3A","Vis3AC","day_017",345
"199","1883_029_Vis3AD_Home3A",8,2,8,182931,6,2,"Season_1883","Home3A","Vis3AD","day_029",337
"200","1883_029_Vis3AD_Home3A",8,2,8,184131,6,3,"Season_1883","Home3A","Vis3AD","day_029",337
"201","1883_029_Vis3AD_Home3A",17,4,17,386831,6,2,"Season_1883","Home3A","Vis3AD","day_029",337
"202","1883_030_Vis3AD_Home3A",4,1,4,102818,6,2,"Season_1883","Home3A","Vis3AD","day_030",345
"203","1883_030_Vis3AD_Home3A",4,1,4,103868,6,3,"Season_1883","Home3A","Vis3AD","day_030",345
"204","1883_039_Vis3AE_Home3A",55,14,55,1457872,6,2,"Season_1883","Home3A","Vis3AE","day_039",337
"205","1883_039_Vis3AE_Home3A",68,16,68,1811422,6,2,"Season_1883","Home3A","Vis3AE","day_039",337
"206","1883_039_Vis3AE_Home3A",78,18,78,2100722,6,2,"Season_1883","Home3A","Vis3AE","day_039",337
"207","1883_039_Vis3AE_Home3A",178,41,178,5126272,6,2,"Season_1883","Home3A","Vis3AE","day_039",337
"208","1883_039_Vis3AE_Home3A",178,41,178,5127372,6,3,"Season_1883","Home3A","Vis3AE","day_039",337
"209","1883_043_Vis3AF_Home3A",44,11,44,1321156,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"210","1883_043_Vis3AF_Home3A",67,19,67,2117407,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"211","1883_043_Vis3AF_Home3A",76,20,76,2439707,6,9,"Season_1883","Home3A","Vis3AF","day_043",345
"212","1883_043_Vis3AF_Home3A",76,20,76,2442357,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"213","1883_043_Vis3AF_Home3A",79,21,79,2517057,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"214","1883_043_Vis3AF_Home3A",79,21,79,2520907,6,3,"Season_1883","Home3A","Vis3AF","day_043",345
"215","1883_043_Vis3AF_Home3A",97,26,97,3225857,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"216","1883_043_Vis3AF_Home3A",126,37,126,4314157,6,2,"Season_1883","Home3A","Vis3AF","day_043",345
"217","1883_044_Vis3AF_Home3A",2,1,2,42342,6,2,"Season_1883","Home3A","Vis3AF","day_044",337
"218","1883_044_Vis3AF_Home3A",5,2,5,124192,6,2,"Season_1883","Home3A","Vis3AF","day_044",337
"219","1883_044_Vis3AF_Home3A",5,2,5,125642,6,3,"Season_1883","Home3A","Vis3AF","day_044",337
"220","1883_045_Vis3AF_Home3A",71,18,71,2390531,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"221","1883_045_Vis3AF_Home3A",75,19,75,2497131,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"222","1883_045_Vis3AF_Home3A",75,19,75,2498331,6,3,"Season_1883","Home3A","Vis3AF","day_045",345
"223","1883_045_Vis3AF_Home3A",101,25,101,3457681,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"224","1883_045_Vis3AF_Home3A",103,26,103,3510431,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"225","1883_045_Vis3AF_Home3A",103,26,103,3511481,6,3,"Season_1883","Home3A","Vis3AF","day_045",345
"226","1883_045_Vis3AF_Home3A",165,40,165,5545231,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"227","1883_045_Vis3AF_Home3A",175,42,175,5840131,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"228","1883_045_Vis3AF_Home3A",208,52,208,7090931,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"229","1883_045_Vis3AF_Home3A",208,52,208,7092231,6,3,"Season_1883","Home3A","Vis3AF","day_045",345
"230","1883_045_Vis3AF_Home3A",304,73,304,10211531,6,2,"Season_1883","Home3A","Vis3AF","day_045",345
"231","1883_045_Vis3AF_Home3A",304,73,304,10212031,6,3,"Season_1883","Home3A","Vis3AF","day_045",345
"232","1883_002_Vis4AB_Home4A",17,4,17,422236,6,2,"Season_1883","Home4A","Vis4AB","day_002",636
"233","1883_001_Vis4AB_Home4A",99,24,99,3339352,6,2,"Season_1883","Home4A","Vis4AB","day_001",636
"234","1883_001_Vis4AB_Home4A",99,24,99,3340602,6,3,"Season_1883","Home4A","Vis4AB","day_001",636
